ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
20,455,0004,03,,1,2,4,6,7,1,4,,,,1,1,,5,,5,1,1,1,,3,,,,1,3,4,,1,1,,1,1,5,5,2,3,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,5,8,2,4,2,4,6,8,2,3,2,3,6,8,,2,4,6,8,2,4,2,3,5,8,1,4,1,,02,,,,06,,,09,,,03,,,06,,,09,01,02,,,,06,,1,,111096,111066,111025,3,,1,4,6,7,2,4,6,8,1,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,402,3,3
20,455,0005,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,3,4,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,3,6,7,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,111025,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,75,1,3
20,455,0007,03,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,14,1,3
20,455,0009,01,,3,,,,,,,,,,,,,,,,1,4,1,,3,,,,2,3,4,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,111025,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,2,1,3
20,456,0002,03,,1,2,4,6,7,2,4,,,,1,,,4,,12,1,3,5,,3,,,,2,3,5,,1,1,,2,1,4,4,2,3,6,8,2,4,1,3,5,8,1,3,5,8,2,4,5,2,3,5,7,2,4,2,4,6,8,2,4,2,3,6,8,,1,4,6,8,1,3,1,4,5,8,2,4,1,,02,,04,,,,,09,,02,,,,06,,,09,01,,,,,06,,2,,112004,112005,,3,,2,4,6,7,2,4,6,7,1,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,654,4,3
20,456,0005,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,7,,1,2,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,3,,02,,,,06,,,09,01,,,,,06,,,09,,,03,,,06,,4,,999999,999999,999999,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,3,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,04,,2,1,1
20,457,0002,02,,3,,,,,,,,,,,,,,,,2,1,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,3,1,3,6,8,2,4,6,8,1,4,5,2,3,5,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,5,8,1,3,2,3,6,8,1,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,02,,,,06,,2,,112004,,,1,,2,3,5,7,1,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,183,2,1
20,457,0003,03,,3,,,,,,,,,,,,,,,,2,1,5,,3,,,,2,4,,,3,,,,1,5,5,2,3,6,8,2,3,1,3,6,8,2,4,6,7,1,4,5,2,3,5,8,2,4,2,3,6,8,2,4,2,4,6,8,,2,4,5,8,2,3,1,4,6,8,1,4,1,,,03,,05,,,,09,,,03,,,06,,,09,,02,,,,06,,2,,112022,,,1,,1,3,5,7,1,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,567,4,1
20,457,0005,02,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,3,1,3,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,3,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,6,8,1,4,1,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,999999,,,1,,2,3,5,7,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,146,2,1
20,457,0006,03,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,1,1,,1,1,5,5,2,3,6,8,2,3,1,3,6,8,2,4,6,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,1,3,1,3,6,8,1,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112908,,,1,,2,3,5,7,1,3,6,8,1,4,,2,4,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,295,3,1
20,457,0008,03,,3,,,,,,,,,,,,,,,,1,3,5,,3,,,,2,3,4,,1,1,,3,1,5,5,2,3,6,8,2,4,1,3,6,8,2,4,5,8,1,4,5,2,3,5,8,2,4,2,3,6,8,2,4,1,4,6,8,,1,4,5,8,1,3,1,4,6,8,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,02,,,,06,,1,,111043,,,3,,1,3,5,7,1,4,5,7,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,827,4,1
20,457,0009,03,,3,,,,,,,,,,,,,,,,1,2,5,,1,2,5,,2,4,,,1,1,,1,1,5,5,2,3,6,8,2,4,1,3,6,8,2,4,5,8,2,4,5,2,4,5,8,2,3,2,3,5,8,2,3,1,4,6,8,,2,4,5,8,1,4,1,3,6,8,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,02,,,,06,,1,,111066,,,3,,1,3,5,7,2,4,6,8,1,4,,2,4,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,529,4,1
20,457,0010,02,,3,,,,,,,,,,,,,,,,2,1,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,3,1,3,6,8,1,4,1,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,1,,2,3,5,7,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,76,1,1
20,457,0011,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,2,,4,3,,,2,4,6,8,2,4,1,3,6,8,2,4,5,8,1,3,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,999999,,,6,,2,4,6,8,1,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,04,,1,1,1
20,457,0012,02,,1,2,4,6,7,2,4,,,,1,,,4,,10,1,1,5,,1,1,5,,2,3,4,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,1,4,2,4,6,8,1,4,2,01,,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,1,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,36,1,1
20,458,0002,03,,3,,,,,,,,,,,,,,,,1,1,5,,1,1,1,,2,4,,,1,1,,2,1,2,5,2,3,6,8,2,3,1,3,5,7,1,3,5,7,1,4,6,2,3,5,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,5,8,1,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,3,,2,4,6,7,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,4,5,7,1,3,09,,135,2,1
20,458,0003,03,,1,1,4,5,8,2,4,3,,3,,,,1,2,110,1,1,5,,3,,,,2,4,,,1,1,,3,1,4,5,2,3,6,8,2,3,1,3,5,7,1,3,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,3,1,4,6,8,,1,4,6,8,2,4,1,3,6,7,1,4,1,,02,,,05,,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111096,,,3,,1,4,6,7,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,5,041,1,2,3,5,7,1,3,02,,142,2,1
20,458,0004,03,,3,,,,,,,,,,,,,,,,2,3,5,,3,,,,2,4,,,1,1,,3,1,4,5,2,4,6,8,2,3,1,3,5,8,1,3,5,8,1,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,1,3,5,8,1,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,111066,,6,,1,4,6,8,2,4,6,8,2,4,,1,4,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,3,6,,1,1,4,5,7,1,3,10,,105,2,1
20,458,0012,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111024,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,7,1,3,10,,4,1,1
20,458,0018,01,,3,,,,,,,,,,,,,,,,2,3,7,094,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,3,5,7,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,2,,02,,,05,,,,09,,,03,,,06,,,09,,,03,04,,,311,1,,111096,,,6,,1,4,6,8,2,4,6,8,2,4,,2,4,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,7,1,3,10,,2,1,1
20,458,0025,03,,3,,,,,,,,,,,,,,,,2,4,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,5,8,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111024,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,7,1,3,10,,4,1,1
20,458,0031,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,2,1,1
20,459,0002,03,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,3,4,,1,1,,2,1,4,4,2,3,5,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,3,,1,4,6,7,2,4,6,8,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,5,8,1,3,05,,305,3,3
20,459,0003,03,,3,,,,,,,,,,,,,,,,1,1,3,,3,,,,2,4,,,1,1,,2,1,4,4,2,3,6,8,2,4,2,4,6,8,2,4,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,1,4,6,8,2,4,2,3,6,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,2,,112005,112004,,3,,2,4,6,7,1,4,5,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,5,8,1,3,6,,1,9,9,9,9,9,9,02,,131,2,3
20,459,0005,03,,1,2,4,6,7,2,4,,,,1,,,4,,15,2,3,1,,3,,,,2,3,7,,1,1,,3,1,4,4,1,3,6,8,2,4,2,3,5,7,1,3,5,8,2,4,6,2,4,5,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,2,3,5,8,1,4,1,,02,,04,,,,,09,,,03,,,06,,,09,01,,,,,06,,2,,112005,,,3,,1,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,5,8,1,3,6,,1,2,4,5,8,1,3,01,,233,2,3
20,459,0006,03,,1,2,3,6,8,2,4,,1,,,,,2,2,45,1,1,5,,3,,,,2,4,,,1,1,,2,1,5,5,1,3,6,7,2,3,1,4,6,7,1,3,5,8,1,4,5,2,3,5,8,2,4,1,4,6,8,1,3,2,4,6,8,,1,4,6,8,1,4,1,3,6,7,1,4,1,01,,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,111134,3,,1,4,6,7,2,4,6,7,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,5,8,1,4,6,,1,2,4,6,8,1,4,02,,193,2,3
20,459,0007,03,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,1,1,,3,1,4,5,1,3,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,2,3,6,8,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,3,,1,4,6,8,1,4,6,8,1,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,5,8,1,4,6,,1,9,9,9,9,9,9,02,,251,3,3
20,459,0008,03,,1,2,4,6,7,2,4,,,,1,,,4,,25,1,2,5,,3,,,,1,4,8,035,1,1,,2,1,4,4,1,3,6,8,2,4,1,3,5,7,1,3,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,1,3,6,7,1,4,1,01,,,,05,,,,09,,,03,,05,,,,09,01,,,,,06,,1,,111134,111161,,3,,1,4,6,7,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,04,,252,3,3
20,459,0009,03,,1,2,3,6,7,2,4,,1,,1,,,2,2,40,1,3,1,,3,,,,2,4,,,1,1,,3,1,4,4,1,3,5,8,2,3,1,3,5,7,1,3,5,7,1,4,5,2,3,5,8,2,4,1,4,5,8,2,3,2,4,6,8,,1,4,6,8,2,4,2,4,6,7,1,4,1,,02,,04,,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111134,111161,,4,,1,4,6,7,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,02,,347,3,3
20,459,0010,03,,3,,,,,,,,,,,,,,,,1,1,3,,3,,,,2,3,4,,1,1,,1,1,3,4,1,4,6,8,2,3,1,3,5,8,1,3,5,8,2,4,6,2,4,5,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,1,4,2,4,6,8,1,4,1,01,02,,04,05,,,,09,,,03,,,06,,,09,,02,,,,06,,1,,111134,,,3,,1,4,6,7,1,4,5,7,2,4,,1,4,6,7,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,2,4,5,8,1,3,11,156,212,2,1
20,459,0011,02,,1,2,3,6,8,2,4,,1,,,,,2,2,5,2,3,7,072,3,,,,2,3,8,027,1,1,,4,3,,,2,3,6,8,2,4,2,4,6,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,01,,101,2,3
20,459,0013,02,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,3,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,5,8,2,4,2,4,5,7,1,4,2,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,1,4,6,7,2,4,,1,3,6,7,1,4,6,,2,4,6,8,2,4,6,8,1,3,6,,1,2,4,6,8,1,4,05,,88,1,3
20,459,0014,03,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,1,4,7,,1,1,,3,1,5,5,2,4,6,8,2,3,2,4,6,8,1,4,5,8,1,4,5,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,1,3,6,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111066,111096,,5,111,2,4,6,7,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,86,1,3
20,459,0015,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,15,1,3
20,459,0016,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,3,6,8,2,3,2,4,6,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,6,7,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,55,1,3
20,459,0017,03,,3,,,,,,,,,,,,,,,,3,,5,,3,,,,2,4,,,1,1,,3,1,5,5,2,3,6,8,2,4,1,4,6,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,4,,999999,,,4,,1,4,6,7,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,01,,137,2,3
20,459,0018,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,15,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,04,05,,,,09,,,03,,05,,,,09,01,02,,,,06,,1,,111096,111066,,5,998,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,2,4,6,8,1,3,11,166,6,1,3
20,459,0019,02,,3,,,,,,,,,,,,,,,,2,3,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,1,,02,,04,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,31,1,3
20,459,0022,02,,1,2,4,6,7,2,4,,,,1,,,4,,20,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,02,,,05,,,,09,,,03,,,06,,2,,112005,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,11,1,3
20,459,0023,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,3,,02,,04,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,21,1,3
20,459,0025,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,2,1,3
20,459,0031,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,5,996,2,4,6,8,2,4,6,8,2,4,,1,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,18,1,3
20,459,0032,03,,3,,,,,,,,,,,,,,,,2,1,3,,3,,,,2,4,,,1,1,,2,1,4,4,2,3,6,8,2,4,1,4,5,8,1,3,5,8,1,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,3,6,8,1,4,1,,02,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,2,,1,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,55,1,3
20,459,0039,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,2,,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,,,5,996,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,17,1,3
20,459,0040,02,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,1,1,,4,3,,,2,3,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,3,091,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,53,1,3
